Language,Video ID,Controversial Topics (LLM),Derogatory Words (LLM),Derogatory Words (dictionary),Person names,Transcript word count,Transcript unique word count,Transcript non-stopword count,Transcript unique non-stop word count,Derogatory words (dictionary) word count,Derogatory words (LLM) word count,Controversial topics (LLM) word count,Person names word count
bn,IELx289lOw0,forced marriage,None,"মুসলমান, দাস","[('রোহিনী', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('রঞ্জা পিসি', 'hindu', 'female'), ('শবনম', 'hindu', 'female'), ('আন্টি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('জশ', 'hindu', 'male'), ('রহিনি', 'hindu', 'female'), ('কাকামনি', 'hindu', 'male')]",2744,883,1529,737,"[('মুসলমান', 1), ('দাস', 2)]",None,"[('forced marriage', 1)]","[('রোহিনী', 'hindu', 'female', 2), ('বাবা', 'hindu', 'male', 3), ('রঞ্জা পিসি', 'hindu', 'female', 1), ('শবনম', 'hindu', 'female', 2), ('আন্টি', 'hindu', 'female', 7), ('মা', 'hindu', 'female', 146), ('জশ', 'hindu', 'male', 8), ('রহিনি', 'hindu', 'female', 1), ('কাকামনি', 'hindu', 'male', 2)]"
bn,IN1KvlDyypI,None,None,সাদা,"[('তুমি', 'hindu', 'female'), ('আমরা', 'muslim', 'female'), ('ওরা', 'hindu', 'male'), ('মেয়েটা', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('দিদি', 'hindu', 'female'), ('কলকাতা', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('সে', 'hindu', 'male'), ('মামা', 'hindu', 'male'), ('আমারা', 'hindu', 'female'), ('তোমার', 'hindu', 'male'), ('তাকে', 'hindu', 'male'), ('তারা', 'hindu', 'female'), ('আপনি', 'hindu', 'male'), ('আমি', 'hindu', 'male')]",174,115,77,68,"[('সাদা', 1)]",None,None,"[('তুমি', 'hindu', 'female', 2), ('আমরা', 'muslim', 'female', 1), ('ওরা', 'hindu', 'male', 1), ('মেয়েটা', 'hindu', 'female', 1), ('বাবা', 'hindu', 'male', 1), ('দিদি', 'hindu', 'female', 1), ('কলকাতা', 'hindu', 'male', 1), ('মা', 'hindu', 'female', 9), ('সে', 'hindu', 'male', 2), ('মামা', 'hindu', 'male', 1), ('আমারা', 'hindu', 'female', 2), ('তোমার', 'hindu', 'male', 1), ('তাকে', 'hindu', 'male', 1), ('তারা', 'hindu', 'female', 1), ('আপনি', 'hindu', 'male', 2), ('আমি', 'hindu', 'male', 2)]"
bn,JurzcVD-lTY,None,None,None,"[('তুমি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('ছোট মামা', 'hindu', 'male'), ('অঘার', 'hindu', 'male'), ('ছোট মা', 'hindu', 'female'), ('আমি', 'hindu', 'male')]",85,56,31,29,None,None,None,"[('তুমি', 'hindu', 'female', 2), ('বাবা', 'hindu', 'male', 2), ('মা', 'hindu', 'female', 5), ('ছোট মামা', 'hindu', 'male', 1), ('অঘার', 'hindu', 'male', 1), ('ছোট মা', 'hindu', 'female', 1), ('আমি', 'hindu', 'male', 2)]"
bn,KXcvEXMRs7c,None,None,None,"[('সিদ্ধার্থ বাবু', 'hindu', 'male'), ('বাবা', 'hindu', 'male'), ('আম্মা', 'hindu', 'female'), ('Dr. সেন', 'hindu', 'male'), ('কামমা', 'hindu', 'female'), ('বন বিবি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('পার্থক', 'hindu', 'male'), ('অফিসার', 'hindu', 'male'), ('সিকিউরিটি', 'hindu', 'male'), ('জিনিয়া', 'hindu', 'female'), ('ভিখারি', 'hindu', 'male'), ('রায়া', 'hindu', 'female')]",2081,749,1156,614,None,None,None,"[('সিদ্ধার্থ বাবু', 'hindu', 'male', 2), ('বাবা', 'hindu', 'male', 4), ('আম্মা', 'hindu', 'female', 1), ('Dr. সেন', 'hindu', 'male', 1), ('কামমা', 'hindu', 'female', 2), ('বন বিবি', 'hindu', 'female', 7), ('মা', 'hindu', 'female', 93), ('পার্থক', 'hindu', 'male', 1), ('অফিসার', 'hindu', 'male', 3), ('সিকিউরিটি', 'hindu', 'male', 1), ('জিনিয়া', 'hindu', 'female', 2), ('ভিখারি', 'hindu', 'male', 2), ('রায়া', 'hindu', 'female', 7)]"
bn,LiR5UnScjGI,None,None,None,"[('বাবা', 'hindu', 'male'), ('গোপাল', 'hindu', 'male'), ('রবীন্দ্রনাথ ঠাকুর', 'hindu', 'male'), ('দিদি', 'hindu', 'female'), ('পিসিঠামমা', 'hindu', 'female'), ('ছোটঠাম্মা', 'hindu', 'female'), ('নন্দ', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('শরৎ বসু', 'hindu', 'male'), ('সুবাস', 'hindu', 'male'), ('বানি', 'hindu', 'female'), ('চিত্তরঞ্জন ঠাকুর', 'hindu', 'male'), ('ছোরদাদা', 'hindu', 'male')]",1945,783,1077,627,None,None,None,"[('বাবা', 'hindu', 'male', 18), ('গোপাল', 'hindu', 'male', 2), ('রবীন্দ্রনাথ ঠাকুর', 'hindu', 'male', 2), ('দিদি', 'hindu', 'female', 5), ('পিসিঠামমা', 'hindu', 'female', 1), ('ছোটঠাম্মা', 'hindu', 'female', 1), ('নন্দ', 'hindu', 'male', 2), ('মা', 'hindu', 'female', 80), ('শরৎ বসু', 'hindu', 'male', 1), ('সুবাস', 'hindu', 'male', 2), ('বানি', 'hindu', 'female', 7), ('চিত্তরঞ্জন ঠাকুর', 'hindu', 'male', 1), ('ছোরদাদা', 'hindu', 'male', 1)]"
bn,MRBmqRz6WEM,None,None,গুন্ডা,"[('বাবা', 'hindu', 'male'), ('অপু', 'hindu', 'male'), ('সূর্য', 'hindu', 'male'), ('রসগোল্লাগুলো', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('বৌ', 'hindu', 'female'), ('ঠাকুর', 'hindu', 'male'), ('শুভু', 'hindu', 'male'), ('ছোটঠাকুরপো', 'hindu', 'male'), ('পরমা', 'hindu', 'female'), ('চোর', 'hindu', 'male'), ('জুথিকা', 'hindu', 'female')]",2173,737,1284,610,"[('গুন্ডা', 1)]",None,None,"[('বাবা', 'hindu', 'male', 14), ('অপু', 'hindu', 'male', 14), ('সূর্য', 'hindu', 'male', 8), ('রসগোল্লাগুলো', 'hindu', 'male', 2), ('মা', 'hindu', 'female', 87), ('বৌ', 'hindu', 'female', 2), ('ঠাকুর', 'hindu', 'male', 3), ('শুভু', 'hindu', 'male', 1), ('ছোটঠাকুরপো', 'hindu', 'male', 1), ('পরমা', 'hindu', 'female', 4), ('চোর', 'hindu', 'male', 25), ('জুথিকা', 'hindu', 'female', 1)]"
bn,MSh8jPAfIls,None,None,সাদা, ,2371,915,1470,749,"[('সাদা', 1)]",None,None,[]
bn,MlKY4f9BREI,None,None,None,"[('মহুয়া', 'hindu', 'female'), ('বৈশালী বৌদি', 'hindu', 'female'), ('অনামিকা', 'hindu', 'female'), ('রকি', 'hindu', 'male'), ('সৌর্য', 'hindu', 'male'), ('বিক্রম', 'hindu', 'male'), ('বৌমনি', 'hindu', 'female'), ('মালিক কাকা', 'hindu', 'male'), ('দোস্তিদার', 'hindu', 'male'), ('দিদিভাই', 'hindu', 'female'), ('মামমা', 'hindu', 'female'), ('লক্ষী মেয়ে', 'hindu', 'female')]",2027,734,1127,590,None,None,None,"[('মহুয়া', 'hindu', 'female', 1), ('বৈশালী বৌদি', 'hindu', 'female', 2), ('অনামিকা', 'hindu', 'female', 3), ('রকি', 'hindu', 'male', 2), ('সৌর্য', 'hindu', 'male', 1), ('বিক্রম', 'hindu', 'male', 3), ('বৌমনি', 'hindu', 'female', 2), ('মালিক কাকা', 'hindu', 'male', 2), ('দোস্তিদার', 'hindu', 'male', 3), ('দিদিভাই', 'hindu', 'female', 9), ('মামমা', 'hindu', 'female', 1), ('লক্ষী মেয়ে', 'hindu', 'female', 1)]"
bn,N_Wd39vuIE4,None,None,None,"[('আলিয়ার মা', 'muslim', 'female'), ('মিচকা', 'hindu', 'male'), ('উমা', 'hindu', 'female'), ('অভিমন্য আচার্য', 'hindu', 'male'), ('তরুলতা', 'hindu', 'female'), ('বেবি', 'christian', 'female'), ('আনিয়া', 'muslim', 'female'), ('হিমু', 'hindu', 'male'), ('স্যার', 'hindu', 'male'), ('মামমা', 'hindu', 'female'), ('মিষ্টি বৌদি', 'hindu', 'female'), ('বনমালি', 'hindu', 'male'), ('ডি ডোটওারি', 'hindu', 'male')]",2261,840,1293,687,None,None,None,"[('আলিয়ার মা', 'muslim', 'female', 1), ('মিচকা', 'hindu', 'male', 4), ('উমা', 'hindu', 'female', 21), ('অভিমন্য আচার্য', 'hindu', 'male', 1), ('তরুলতা', 'hindu', 'female', 2), ('বেবি', 'christian', 'female', 14), ('আনিয়া', 'muslim', 'female', 1), ('হিমু', 'hindu', 'male', 1), ('স্যার', 'hindu', 'male', 1), ('মামমা', 'hindu', 'female', 6), ('মিষ্টি বৌদি', 'hindu', 'female', 2), ('বনমালি', 'hindu', 'male', 3), ('ডি ডোটওারি', 'hindu', 'male', 1)]"
bn,NrnQqwyrGbg,None,None,None, ,1130,487,625,394,None,None,None,[]
bn,O5f8OAAKkWQ,None,None,None,"[('অনামিকা', 'hindu', 'female'), ('দেব', 'hindu', 'male'), ('সূর্য', 'hindu', 'male'), ('আন্টি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('কাকি মনি', 'hindu', 'female'), ('মিস্টার দোস্তিদার', 'hindu', 'male'), ('বিক্রম স্যার', 'hindu', 'male'), ('দাদা ভাই', 'hindu', 'male'), ('আঙ্কেল', 'hindu', 'male')]",1866,617,1045,493,None,None,None,"[('অনামিকা', 'hindu', 'female', 10), ('দেব', 'hindu', 'male', 2), ('সূর্য', 'hindu', 'male', 2), ('আন্টি', 'hindu', 'female', 14), ('মা', 'hindu', 'female', 67), ('কাকি মনি', 'hindu', 'female', 1), ('মিস্টার দোস্তিদার', 'hindu', 'male', 1), ('বিক্রম স্যার', 'hindu', 'male', 7), ('দাদা ভাই', 'hindu', 'male', 1), ('আঙ্কেল', 'hindu', 'male', 1)]"
bn,ORq1I6hMpCQ,None,None,None,"[('তুমি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('জোরে রাগ করো', 'hindu', 'male'), ('বাড়িতে শান্তি নেই', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('ছোট্ট', 'hindu', 'male'), ('আঙ্কল', 'hindu', 'male'), ('সে', 'hindu', 'male'), ('ও', 'hindu', 'male'), ('তারা', 'hindu', 'female'), ('আমি আমাকে বিশ্বাস করতে পারছেন', 'hindu', 'male'), ('শুন ও', 'hindu', 'male'), ('আমি আছি তো', 'hindu', 'male'), ('আমি', 'hindu', 'male')]",187,107,79,65,None,None,None,"[('তুমি', 'hindu', 'female', 1), ('বাবা', 'hindu', 'male', 3), ('জোরে রাগ করো', 'hindu', 'male', 1), ('বাড়িতে শান্তি নেই', 'hindu', 'male', 1), ('মা', 'hindu', 'female', 9), ('ছোট্ট', 'hindu', 'male', 2), ('আঙ্কল', 'hindu', 'male', 1), ('সে', 'hindu', 'male', 1), ('ও', 'hindu', 'male', 1), ('তারা', 'hindu', 'female', 1), ('আমি আমাকে বিশ্বাস করতে পারছেন', 'hindu', 'male', 1), ('শুন ও', 'hindu', 'male', 1), ('আমি আছি তো', 'hindu', 'male', 1), ('আমি', 'hindu', 'male', 6)]"
bn,P9u3DurSTcA,None,None,None,"[('পিসি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('দিদি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('দাদু', 'hindu', 'male'), ('দাদা', 'hindu', 'male'), ('মলিকা', 'hindu', 'female'), ('বিনিতা', 'hindu', 'female'), ('পূর্ণিমা', 'hindu', 'female')]",2571,905,1546,737,None,None,None,"[('পিসি', 'hindu', 'female', 1), ('বাবা', 'hindu', 'male', 3), ('দিদি', 'hindu', 'female', 34), ('মা', 'hindu', 'female', 126), ('দাদু', 'hindu', 'male', 6), ('দাদা', 'hindu', 'male', 10), ('মলিকা', 'hindu', 'female', 1), ('বিনিতা', 'hindu', 'female', 2), ('পূর্ণিমা', 'hindu', 'female', 1)]"
bn,PDKXedozbAA,None,None,None,"[('তু', 'hindu', 'male'), ('আমরা', 'muslim', 'female'), ('সে', 'hindu', 'male'), ('আল্লাহ', 'muslim', 'male'), ('ঈশ্বর', 'hindu', 'male'), ('আপনি', 'hindu', 'male'), ('আমি', 'hindu', 'male')]",199,127,88,77,None,None,None,"[('তু', 'hindu', 'male', 2), ('আমরা', 'muslim', 'female', 1), ('সে', 'hindu', 'male', 1), ('আল্লাহ', 'muslim', 'male', 1), ('ঈশ্বর', 'hindu', 'male', 1), ('আপনি', 'hindu', 'male', 6), ('আমি', 'hindu', 'male', 5)]"
bn,PFmhT-46-Ng,None,None,None,"[('মাস', 'hindu', 'male'), ('মানুষ', 'hindu', 'male'), ('অশান্তি', 'hindu', 'male'), ('আল্লাহ', 'muslim', 'male'), ('এ বিশ্বাস', 'hindu', 'male'), ('আমি', 'hindu', 'male')]",26,21,13,13,None,None,None,"[('মাস', 'hindu', 'male', 1), ('মানুষ', 'hindu', 'male', 1), ('অশান্তি', 'hindu', 'male', 1), ('আল্লাহ', 'muslim', 'male', 1), ('এ বিশ্বাস', 'hindu', 'male', 1), ('আমি', 'hindu', 'male', 1)]"
bn,POwLwJJ0bqk,None,None,"মোটা , কানা","[('দিদি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('কাকা', 'hindu', 'male'), ('লক্ষী', 'hindu', 'female'), ('দাদু', 'hindu', 'male'), ('অটোচালক', 'hindu', 'male'), ('ইনস্পেক্টর', 'hindu', 'male'), ('স্যার', 'hindu', 'male'), ('লালা রাজি', 'hindu', 'male'), ('রাজেন্দ্র', 'hindu', 'male'), ('মারাজি', 'hindu', 'male'), ('মহালক্ষ্মী', 'hindu', 'female'), ('বৌদি', 'hindu', 'female'), ('বাবাম', 'hindu', 'male')]",2990,1051,1938,891,"[('মোটা', 1), ('কানা', 1)]",None,None,"[('দিদি', 'hindu', 'female', 4), ('মা', 'hindu', 'female', 131), ('কাকা', 'hindu', 'male', 5), ('লক্ষী', 'hindu', 'female', 2), ('দাদু', 'hindu', 'male', 22), ('অটোচালক', 'hindu', 'male', 1), ('ইনস্পেক্টর', 'hindu', 'male', 1), ('স্যার', 'hindu', 'male', 11), ('লালা রাজি', 'hindu', 'male', 1), ('রাজেন্দ্র', 'hindu', 'male', 2), ('মারাজি', 'hindu', 'male', 1), ('মহালক্ষ্মী', 'hindu', 'female', 2), ('বৌদি', 'hindu', 'female', 13), ('বাবাম', 'hindu', 'male', 1)]"
bn,PiC5XMm6ud0,None,None,None,"[('সুভা', 'hindu', 'female'), (""ঝিলম's friends"", 'hindu', 'female'), ('কুশরা', 'hindu', 'female'), ('ঝিলাম', 'hindu', 'female'), (""ঝিলম's enemies"", 'hindu', 'female'), (""ঝিলম's brother"", 'hindu', 'male'), (""ঝিলম's father"", 'hindu', 'male'), (""ঝিলম's mother"", 'hindu', 'female'), ('প্রিয়ম', 'hindu', 'male'), ('সুজিত', 'hindu', 'male'), ('সংকল্প', 'hindu', 'male'), (""ঝিলম's sister"", 'hindu', 'female'), (""ঝিলম's husband"", 'hindu', 'male'), (""ঝিলম's inlaws"", 'hindu', 'female')]",1475,548,760,432,None,None,None,"[('সুভা', 'hindu', 'female', 1), (""ঝিলম's friends"", 'hindu', 'female', 1), ('কুশরা', 'hindu', 'female', 1), ('ঝিলাম', 'hindu', 'female', 2), (""ঝিলম's enemies"", 'hindu', 'female', 1), (""ঝিলম's brother"", 'hindu', 'male', 1), (""ঝিলম's father"", 'hindu', 'male', 1), (""ঝিলম's mother"", 'hindu', 'female', 1), ('প্রিয়ম', 'hindu', 'male', 6), ('সুজিত', 'hindu', 'male', 1), ('সংকল্প', 'hindu', 'male', 9), (""ঝিলম's sister"", 'hindu', 'female', 1), (""ঝিলম's husband"", 'hindu', 'male', 1), (""ঝিলম's inlaws"", 'hindu', 'female', 1)]"
bn,Px8gYQUpXzw,None,None,None,"[('ইন্দ্ররানা', 'hindu', 'male'), ('রুদ্রদা', 'hindu', 'male'), ('মিঠাই', 'hindu', 'female'), ('দিদি', 'hindu', 'female'), ('ঠাম্মা', 'hindu', 'female'), ('রাজিব দা', 'hindu', 'male'), ('দাদু', 'hindu', 'male'), ('সুসমা দেবী', 'hindu', 'female'), ('খুকি', 'hindu', 'female'), ('সবাই', 'hindu', 'male'), ('রাতুল', 'hindu', 'male'), ('এঞ্জি', 'hindu', 'female'), ('গিন্নি', 'hindu', 'female'), ('নন্দা', 'hindu', 'female'), ('ললিতা দিদিমা', 'hindu', 'female'), ('বাবু', 'hindu', 'male')]",2566,945,1535,762,None,None,None,"[('ইন্দ্ররানা', 'hindu', 'male', 1), ('রুদ্রদা', 'hindu', 'male', 1), ('মিঠাই', 'hindu', 'female', 30), ('দিদি', 'hindu', 'female', 11), ('ঠাম্মা', 'hindu', 'female', 3), ('রাজিব দা', 'hindu', 'male', 1), ('দাদু', 'hindu', 'male', 4), ('সুসমা দেবী', 'hindu', 'female', 1), ('খুকি', 'hindu', 'female', 2), ('সবাই', 'hindu', 'male', 15), ('রাতুল', 'hindu', 'male', 5), ('এঞ্জি', 'hindu', 'female', 1), ('গিন্নি', 'hindu', 'female', 3), ('নন্দা', 'hindu', 'female', 1), ('ললিতা দিদিমা', 'hindu', 'female', 1), ('বাবু', 'hindu', 'male', 2)]"
bn,Q50iolPT-Uk,None,None,None, ,2349,770,1330,639,None,None,None,[]
bn,Q7gbiUApv7Y,None,None,None, ,9,9,5,5,None,None,None,[]
bn,Qm8mOnrzSN4,None,None,None,"[('অনামিকা', 'hindu', 'female'), ('ম্যানেজার বাবু', 'hindu', 'male'), ('দাদাভাই', 'hindu', 'male'), ('আন্টি', 'hindu', 'female'), ('অজগর', 'hindu', 'male'), ('মামা', 'hindu', 'male'), ('পৃথি', 'hindu', 'male'), ('বিধি', 'hindu', 'male'), ('মনিমা', 'hindu', 'female'), ('বিক্রম স্যার', 'hindu', 'male'), ('দিদি ভাই', 'hindu', 'male'), ('ছোরদা ভাই', 'hindu', 'male'), ('বস', 'hindu', 'male')]",2040,687,1141,564,None,None,None,"[('অনামিকা', 'hindu', 'female', 6), ('ম্যানেজার বাবু', 'hindu', 'male', 2), ('দাদাভাই', 'hindu', 'male', 5), ('আন্টি', 'hindu', 'female', 1), ('অজগর', 'hindu', 'male', 1), ('মামা', 'hindu', 'male', 1), ('পৃথি', 'hindu', 'male', 1), ('বিধি', 'hindu', 'male', 4), ('মনিমা', 'hindu', 'female', 1), ('বিক্রম স্যার', 'hindu', 'male', 16), ('দিদি ভাই', 'hindu', 'male', 2), ('ছোরদা ভাই', 'hindu', 'male', 2), ('বস', 'hindu', 'male', 8)]"
bn,R4CmezdTtn4,None,None,None,"[('বাবা', 'hindu', 'male'), ('ঋষি', 'hindu', 'male'), ('রনি', 'hindu', 'male'), ('পুজিয়া', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('Aশা', 'hindu', 'female'), ('দাদা', 'hindu', 'male'), ('কাকুমনি', 'hindu', 'female'), ('ঠাকুরপো', 'hindu', 'male'), ('বকুল', 'hindu', 'male'), ('অরুণব', 'hindu', 'male'), ('বৌদি', 'hindu', 'female'), ('দীপ', 'hindu', 'male'), ('কাকুপো', 'hindu', 'male')]",2370,877,1341,721,None,None,None,"[('বাবা', 'hindu', 'male', 7), ('ঋষি', 'hindu', 'male', 2), ('রনি', 'hindu', 'male', 1), ('পুজিয়া', 'hindu', 'female', 1), ('মা', 'hindu', 'female', 98), ('Aশা', 'hindu', 'female', 1), ('দাদা', 'hindu', 'male', 6), ('কাকুমনি', 'hindu', 'female', 3), ('ঠাকুরপো', 'hindu', 'male', 1), ('বকুল', 'hindu', 'male', 8), ('অরুণব', 'hindu', 'male', 3), ('বৌদি', 'hindu', 'female', 4), ('দীপ', 'hindu', 'male', 2), ('কাকুপো', 'hindu', 'male', 1)]"
bn,RMmSjFxOPKY,None,None,"চাকর, দাস","[('সুপু', 'hindu', 'male'), ('ছোটমনি', 'hindu', 'male'), ('দাদ', 'hindu', 'male'), ('মটেশ', 'hindu', 'male'), ('বেবি', 'christian', 'female'), ('মা', 'hindu', 'female'), ('লক্ষী', 'hindu', 'female'), ('বৌমা', 'hindu', 'female'), ('সরলা', 'hindu', 'female'), ('বড়জোড়', 'hindu', 'male'), ('রানু', 'hindu', 'female'), ('ধ্রুব', 'hindu', 'male'), ('রিঞজিম', 'hindu', 'male'), ('রানুমণি', 'hindu', 'female'), ('মরণ দশা', 'hindu', 'male')]",1925,795,1096,633,"[('চাকর', 5), ('দাস', 2)]",None,None,"[('সুপু', 'hindu', 'male', 2), ('ছোটমনি', 'hindu', 'male', 3), ('দাদ', 'hindu', 'male', 1), ('মটেশ', 'hindu', 'male', 1), ('বেবি', 'christian', 'female', 3), ('মা', 'hindu', 'female', 122), ('লক্ষী', 'hindu', 'female', 1), ('বৌমা', 'hindu', 'female', 2), ('সরলা', 'hindu', 'female', 1), ('বড়জোড়', 'hindu', 'male', 1), ('রানু', 'hindu', 'female', 7), ('ধ্রুব', 'hindu', 'male', 4), ('রিঞজিম', 'hindu', 'male', 1), ('রানুমণি', 'hindu', 'female', 1), ('মরণ দশা', 'hindu', 'male', 3)]"
bn,RXA1uZIu5wE,None,None,কালো,"[('ছোট বৌদি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('সুজাতা', 'hindu', 'female'), ('অশোক', 'hindu', 'male'), ('ডাক্তার বাবু', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('বড় বৌদি', 'hindu', 'female'), ('শ্যামা', 'hindu', 'female'), ('মেজবৌদি', 'hindu', 'female'), ('বর্ণমালি', 'hindu', 'male'), ('বৃন্দাবন দা', 'hindu', 'male'), ('বাবামা', 'hindu', 'male'), ('ছোটকাল', 'hindu', 'male'), ('রঙ্গিনী', 'hindu', 'female'), ('গুরুমা', 'hindu', 'female'), ('দিশা', 'hindu', 'female'), ('নিখিল', 'hindu', 'male'), ('বিজলি', 'hindu', 'male')]",2509,868,1474,709,"[('কালো', 1)]",None,None,"[('ছোট বৌদি', 'hindu', 'female', 1), ('বাবা', 'hindu', 'male', 15), ('সুজাতা', 'hindu', 'female', 12), ('অশোক', 'hindu', 'male', 1), ('ডাক্তার বাবু', 'hindu', 'male', 5), ('মা', 'hindu', 'female', 144), ('বড় বৌদি', 'hindu', 'female', 1), ('শ্যামা', 'hindu', 'female', 4), ('মেজবৌদি', 'hindu', 'female', 1), ('বর্ণমালি', 'hindu', 'male', 1), ('বৃন্দাবন দা', 'hindu', 'male', 3), ('বাবামা', 'hindu', 'male', 1), ('ছোটকাল', 'hindu', 'male', 1), ('রঙ্গিনী', 'hindu', 'female', 2), ('গুরুমা', 'hindu', 'female', 2), ('দিশা', 'hindu', 'female', 1), ('নিখিল', 'hindu', 'male', 2), ('বিজলি', 'hindu', 'male', 8)]"
bn,RqbB6Ft94tM,None,None,None,"[('তুমি', 'hindu', 'female'), ('আমি', 'hindu', 'male'), ('আল্লাহ', 'muslim', 'male')]",17,15,5,5,None,None,None,"[('তুমি', 'hindu', 'female', 1), ('আমি', 'hindu', 'male', 1), ('আল্লাহ', 'muslim', 'male', 1)]"
bn,SHFefocAryc,None,None,None,"[('বাবা', 'hindu', 'male'), ('রিনা', 'hindu', 'female'), ('ধানী', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('শ্যামল', 'hindu', 'male'), ('ইন্টারন্যাশনাল জিমনস্ট', 'hindu', 'male'), ('কেশব', 'hindu', 'male'), ('রমেশ', 'hindu', 'male'), ('তন্ময়', 'hindu', 'male')]",347,207,166,136,None,None,None,"[('বাবা', 'hindu', 'male', 1), ('রিনা', 'hindu', 'female', 1), ('ধানী', 'hindu', 'female', 1), ('মা', 'hindu', 'female', 17), ('শ্যামল', 'hindu', 'male', 1), ('ইন্টারন্যাশনাল জিমনস্ট', 'hindu', 'male', 1), ('কেশব', 'hindu', 'male', 1), ('রমেশ', 'hindu', 'male', 1), ('তন্ময়', 'hindu', 'male', 1)]"
bn,SNKVlxp6OJQ,None,None,None,"[('পিসি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('লক্ষী', 'hindu', 'female'), ('দাদু', 'hindu', 'male'), ('কমলা', 'hindu', 'female'), ('মহিমা', 'hindu', 'female'), ('দাদা', 'hindu', 'male'), ('অর্জুন', 'hindu', 'male'), ('বৌদি', 'hindu', 'female')]",3351,1107,2109,946,None,None,None,"[('পিসি', 'hindu', 'female', 3), ('বাবা', 'hindu', 'male', 23), ('মা', 'hindu', 'female', 125), ('লক্ষী', 'hindu', 'female', 10), ('দাদু', 'hindu', 'male', 11), ('কমলা', 'hindu', 'female', 8), ('মহিমা', 'hindu', 'female', 3), ('দাদা', 'hindu', 'male', 10), ('অর্জুন', 'hindu', 'male', 2), ('বৌদি', 'hindu', 'female', 27)]"
bn,SQ2VT0ZyKWk,None,None,None,"[('বিশুনি', 'hindu', 'female'), ('আকাশ', 'hindu', 'male'), ('ছায়া', 'hindu', 'female'), ('উমা', 'hindu', 'female'), ('মিশু', 'hindu', 'female'), ('অলোকেন্দু অধিকারী', 'hindu', 'male'), ('আলো', 'hindu', 'male'), ('সুরবালা ঘুটকি', 'hindu', 'female'), ('দনা', 'hindu', 'female'), ('রাজা', 'hindu', 'male')]",2370,885,1364,727,None,None,None,"[('বিশুনি', 'hindu', 'female', 1), ('আকাশ', 'hindu', 'male', 8), ('ছায়া', 'hindu', 'female', 26), ('উমা', 'hindu', 'female', 2), ('মিশু', 'hindu', 'female', 2), ('অলোকেন্দু অধিকারী', 'hindu', 'male', 1), ('আলো', 'hindu', 'male', 28), ('সুরবালা ঘুটকি', 'hindu', 'female', 1), ('দনা', 'hindu', 'female', 1), ('রাজা', 'hindu', 'male', 3)]"
bn,SuL0wLFVzak,None,None,None,"[('তুমি', 'hindu', 'female'), ('সে', 'hindu', 'male'), ('উনি', 'hindu', 'male'), ('আপনি', 'hindu', 'male'), ('আমি', 'hindu', 'male')]",161,96,64,50,None,None,None,"[('তুমি', 'hindu', 'female', 3), ('সে', 'hindu', 'male', 2), ('উনি', 'hindu', 'male', 3), ('আপনি', 'hindu', 'male', 2), ('আমি', 'hindu', 'male', 6)]"
bn,TuUlRpABlko,None,None,None,"[('জস', 'hindu', 'male'), ('শবনম', 'hindu', 'female'), ('জজদা', 'hindu', 'male'), ('গুরুরাম', 'hindu', 'male'), ('দিদি', 'hindu', 'female'), ('মামা', 'hindu', 'male'), ('রহিনি', 'hindu', 'female'), ('রজা পিসি', 'hindu', 'female'), ('আব্বু', 'muslim', 'male'), ('আম্মু', 'muslim', 'female')]",1839,631,1013,523,None,None,None,"[('জস', 'hindu', 'male', 7), ('শবনম', 'hindu', 'female', 2), ('জজদা', 'hindu', 'male', 3), ('গুরুরাম', 'hindu', 'male', 1), ('দিদি', 'hindu', 'female', 2), ('মামা', 'hindu', 'male', 1), ('রহিনি', 'hindu', 'female', 1), ('রজা পিসি', 'hindu', 'female', 1), ('আব্বু', 'muslim', 'male', 3), ('আম্মু', 'muslim', 'female', 2)]"
