Language,Video ID,Controversial Topics (LLM),Derogatory Words (LLM),Derogatory Words (dictionary),Person names,Transcript word count,Transcript unique word count,Transcript non-stopword count,Transcript unique non-stop word count,Derogatory words (dictionary) word count,Derogatory words (LLM) word count,Controversial topics (LLM) word count,Person names word count
ta,ZNEXdl-bP_o,None,None,None,"[('அபி', 'hindu', 'female'), ('மீனா', 'hindu', 'female'), ('வேலுச்சாமி', 'hindu', 'male'), ('கிரிஜா', 'hindu', 'female'), ('முகைல் தாத்தா', 'hindu', 'male'), ('தாத்தா', 'hindu', 'male'), ('மணி', 'hindu', 'male'), ('முகில்', 'hindu', 'male'), ('கோக்கன்', 'hindu', 'male'), ('ஈஸ்வரன்', 'hindu', 'male'), ('கல்யாணி', 'hindu', 'female'), ('ராஜா', 'hindu', 'male'), ('சரவணன்', 'hindu', 'male')]",1700,854,1173,754,None,None,None,"[('அபி', 'hindu', 'female', 15), ('மீனா', 'hindu', 'female', 4), ('வேலுச்சாமி', 'hindu', 'male', 1), ('கிரிஜா', 'hindu', 'female', 2), ('முகைல் தாத்தா', 'hindu', 'male', 1), ('தாத்தா', 'hindu', 'male', 8), ('மணி', 'hindu', 'male', 3), ('முகில்', 'hindu', 'male', 3), ('கோக்கன்', 'hindu', 'male', 1), ('ஈஸ்வரன்', 'hindu', 'male', 1), ('கல்யாணி', 'hindu', 'female', 2), ('ராஜா', 'hindu', 'male', 1), ('சரவணன்', 'hindu', 'male', 6)]"
ta,Zm4RVFAe5eg,None,சீ ராஸ்க,None,"[('செவிலியர்', 'christian', 'female'), ('அம்மாச்சி', 'hindu', 'female'), ('மத்தா', 'hindu', 'male'), ('பிசாசு', 'hindu', 'male'), ('மயக்கவியல் நிபுணர்', 'hindu', 'male'), ('மருமகள்', 'hindu', 'female'), ('பணியாளர்', 'hindu', 'male'), ('புள்ளி', 'hindu', 'female'), ('மனைவி', 'hindu', 'female'), ('கண்மணி', 'hindu', 'female'), ('பையன்', 'hindu', 'male'), ('சூர்யா', 'hindu', 'male'), ('பரதேசி', 'hindu', 'male'), ('துரோகம்', 'hindu', 'male'), ('பத்மா', 'hindu', 'female'), ('சௌரியம்', 'hindu', 'male'), ('பொண்ணு', 'hindu', 'female'), ('ஹஸ்பண்ட்', 'hindu', 'male'), ('பூச்சி', 'hindu', 'male'), ('அண்ணே', 'hindu', 'male'), ('புருஷன்', 'hindu', 'male'), ('சொத்து', 'hindu', 'male'), ('மாப்பிள்ளை', 'hindu', 'male'), ('மீனு', 'hindu', 'female'), ('பிச்சை', 'hindu', 'male'), ('அம்மி கல்', 'hindu', 'female'), ('ராஸ்கல்', 'hindu', 'male'), ('அத்தாச்சி', 'hindu', 'female'), ('மனுஷன்', 'hindu', 'male'), ('மாமா', 'hindu', 'male'), ('சார்', 'hindu', 'male'), ('மான மரியாதை', 'hindu', 'female'), ('காவிய காதலன்', 'hindu', 'male'), ('பெரிய இவன்', 'hindu', 'male'), ('டாக்டர்', 'hindu', 'male'), ('அக மத்தா', 'hindu', 'female')]",1978,1123,1510,1013,None,"[('சீ ராஸ்க', 1)]",None,"[('செவிலியர்', 'christian', 'female', 1), ('அம்மாச்சி', 'hindu', 'female', 2), ('மத்தா', 'hindu', 'male', 1), ('பிசாசு', 'hindu', 'male', 1), ('மயக்கவியல் நிபுணர்', 'hindu', 'male', 1), ('மருமகள்', 'hindu', 'female', 1), ('பணியாளர்', 'hindu', 'male', 1), ('புள்ளி', 'hindu', 'female', 1), ('மனைவி', 'hindu', 'female', 1), ('கண்மணி', 'hindu', 'female', 1), ('பையன்', 'hindu', 'male', 3), ('சூர்யா', 'hindu', 'male', 3), ('பரதேசி', 'hindu', 'male', 1), ('துரோகம்', 'hindu', 'male', 1), ('பத்மா', 'hindu', 'female', 6), ('சௌரியம்', 'hindu', 'male', 1), ('பொண்ணு', 'hindu', 'female', 9), ('ஹஸ்பண்ட்', 'hindu', 'male', 2), ('பூச்சி', 'hindu', 'male', 1), ('அண்ணே', 'hindu', 'male', 2), ('புருஷன்', 'hindu', 'male', 1), ('சொத்து', 'hindu', 'male', 2), ('மாப்பிள்ளை', 'hindu', 'male', 2), ('மீனு', 'hindu', 'female', 3), ('பிச்சை', 'hindu', 'male', 2), ('அம்மி கல்', 'hindu', 'female', 1), ('ராஸ்கல்', 'hindu', 'male', 1), ('அத்தாச்சி', 'hindu', 'female', 1), ('மனுஷன்', 'hindu', 'male', 1), ('மாமா', 'hindu', 'male', 2), ('சார்', 'hindu', 'male', 38), ('மான மரியாதை', 'hindu', 'female', 1), ('காவிய காதலன்', 'hindu', 'male', 1), ('பெரிய இவன்', 'hindu', 'male', 1), ('டாக்டர்', 'hindu', 'male', 1), ('அக மத்தா', 'hindu', 'female', 1)]"
ta,ZqT39pyNWpA,None,None,None,"[('பொன்னி', 'hindu', 'female'), ('சின்ராச', 'hindu', 'male'), ('புலிக்குட்டி', 'hindu', 'male'), ('தாத்தா', 'hindu', 'male'), ('பாட்டி', 'hindu', 'female'), ('அண்ணே', 'hindu', 'male'), ('குட்டிமா', 'hindu', 'female'), ('மச்சான்', 'hindu', 'male'), ('மாமா', 'hindu', 'male'), ('துளசி', 'hindu', 'female')]",1712,923,1157,825,None,None,None,"[('பொன்னி', 'hindu', 'female', 10), ('சின்ராச', 'hindu', 'male', 1), ('புலிக்குட்டி', 'hindu', 'male', 2), ('தாத்தா', 'hindu', 'male', 1), ('பாட்டி', 'hindu', 'female', 1), ('அண்ணே', 'hindu', 'male', 3), ('குட்டிமா', 'hindu', 'female', 7), ('மச்சான்', 'hindu', 'male', 2), ('மாமா', 'hindu', 'male', 7), ('துளசி', 'hindu', 'female', 5)]"
ta,_Dv69u_b13Y,None,ஜகதல அபடித்த குச்்சலாம்பால்,None, ,1410,686,918,599,None,"[('ஜகதல அபடித்த குச்்சலாம்பால்', 1)]",None,[]
ta,_GiICwESSPY,None,None,பொறுக்கி ,"[('சார்', 'hindu', 'male'), ('கேஷவ்', 'hindu', 'male'), ('ரஞ்சித்', 'hindu', 'male'), ('மங்களா', 'hindu', 'female'), ('அண்ணி', 'hindu', 'female'), ('யோவ்', 'hindu', 'male'), ('அலமு', 'hindu', 'female'), ('வாட்ச்மேன்', 'christian', 'male'), ('ண்ணி', 'hindu', 'female'), ('சீதா', 'hindu', 'female'), ('மாமா', 'hindu', 'male'), ('ஆர்த்தி', 'hindu', 'female')]",1873,976,1341,874,"[('பொறுக்கி', 1)]",None,None,"[('சார்', 'hindu', 'male', 34), ('கேஷவ்', 'hindu', 'male', 2), ('ரஞ்சித்', 'hindu', 'male', 7), ('மங்களா', 'hindu', 'female', 2), ('அண்ணி', 'hindu', 'female', 1), ('யோவ்', 'hindu', 'male', 2), ('அலமு', 'hindu', 'female', 3), ('வாட்ச்மேன்', 'christian', 'male', 1), ('ண்ணி', 'hindu', 'female', 17), ('சீதா', 'hindu', 'female', 19), ('மாமா', 'hindu', 'male', 4), ('ஆர்த்தி', 'hindu', 'female', 5)]"
ta,_QWZ4BDvx5Y,None,None,None,"[('அம்மா', 'hindu', 'female'), ('செல்லம்', 'hindu', 'female'), ('கதிர்', 'hindu', 'male'), ('ரஞ்சனா', 'hindu', 'female'), ('அப்பா', 'hindu', 'male'), ('சித்தி', 'hindu', 'female'), ('அத்தை', 'hindu', 'female'), ('பாட்டி', 'hindu', 'female'), ('ஆன்டி', 'hindu', 'female'), ('பூவரசி', 'hindu', 'female'), ('டாடி', 'hindu', 'male'), ('மாமா', 'hindu', 'male')]",1342,717,893,634,None,None,None,"[('அம்மா', 'hindu', 'female', 8), ('செல்லம்', 'hindu', 'female', 1), ('கதிர்', 'hindu', 'male', 6), ('ரஞ்சனா', 'hindu', 'female', 9), ('அப்பா', 'hindu', 'male', 6), ('சித்தி', 'hindu', 'female', 1), ('அத்தை', 'hindu', 'female', 3), ('பாட்டி', 'hindu', 'female', 2), ('ஆன்டி', 'hindu', 'female', 4), ('பூவரசி', 'hindu', 'female', 7), ('டாடி', 'hindu', 'male', 2), ('மாமா', 'hindu', 'male', 3)]"
ta,_aG5UXUByn8,None,None,None,"[('அன்தார்', 'hindu', 'male'), ('சாம்பல் ராஜா சார்', 'hindu', 'male'), ('குமார் தம்பி', 'hindu', 'male'), ('பிரகாஷ்', 'hindu', 'male'), ('சகல', 'hindu', 'male'), ('சம்பூரணம்', 'hindu', 'male'), ('மாமா', 'hindu', 'male'), ('சத்யா', 'hindu', 'male')]",2157,1214,1631,1105,None,None,None,"[('அன்தார்', 'hindu', 'male', 1), ('சாம்பல் ராஜா சார்', 'hindu', 'male', 1), ('குமார் தம்பி', 'hindu', 'male', 1), ('பிரகாஷ்', 'hindu', 'male', 20), ('சகல', 'hindu', 'male', 3), ('சம்பூரணம்', 'hindu', 'male', 1), ('மாமா', 'hindu', 'male', 13), ('சத்யா', 'hindu', 'male', 3)]"
ta,a5fWUvHLEbI,None,None,None,"[('கமிஷனர் சார்', 'hindu', 'male'), ('திவ்யா', 'hindu', 'female'), ('விஷ்வா', 'hindu', 'male'), ('எழிலன்', 'hindu', 'male'), ('ஆகாஷ்', 'hindu', 'male'), ('அசோக்கு', 'hindu', 'male'), ('ராஜலட்சுமி', 'hindu', 'female'), ('சேகர்', 'hindu', 'male'), ('ஷோக்கு', 'hindu', 'male'), ('முருகா', 'hindu', 'male')]",1720,1017,1261,907,None,None,None,"[('கமிஷனர் சார்', 'hindu', 'male', 1), ('திவ்யா', 'hindu', 'female', 12), ('விஷ்வா', 'hindu', 'male', 2), ('எழிலன்', 'hindu', 'male', 1), ('ஆகாஷ்', 'hindu', 'male', 3), ('அசோக்கு', 'hindu', 'male', 2), ('ராஜலட்சுமி', 'hindu', 'female', 4), ('சேகர்', 'hindu', 'male', 1), ('ஷோக்கு', 'hindu', 'male', 3), ('முருகா', 'hindu', 'male', 1)]"
ta,afq6xAwyKZo,None,None,None,"[('அத்தா', 'hindu', 'male'), ('மாப்பிள்ளை', 'hindu', 'male'), ('சகல', 'hindu', 'male'), ('கீர்த்தி', 'hindu', 'female'), ('கேசவன்', 'hindu', 'male'), ('செல்வம்', 'hindu', 'male'), ('வீரன்', 'hindu', 'male'), ('பூவரசி', 'hindu', 'female'), ('கடவுள்', 'hindu', 'male')]",1024,564,702,479,None,None,None,"[('அத்தா', 'hindu', 'male', 1), ('மாப்பிள்ளை', 'hindu', 'male', 2), ('சகல', 'hindu', 'male', 6), ('கீர்த்தி', 'hindu', 'female', 11), ('கேசவன்', 'hindu', 'male', 2), ('செல்வம்', 'hindu', 'male', 1), ('வீரன்', 'hindu', 'male', 1), ('பூவரசி', 'hindu', 'female', 1), ('கடவுள்', 'hindu', 'male', 1)]"
ta,atsBTnzCAwI,None,None,None,"[('அம்மா', 'hindu', 'female'), ('மூர்த்தி', 'hindu', 'male'), ('கயல்', 'hindu', 'female'), ('சங்கர்', 'hindu', 'male'), ('கைலக்கா', 'hindu', 'female'), ('அண்ணி', 'hindu', 'female'), ('தேனி', 'hindu', 'male'), ('அண்ணன்', 'hindu', 'male'), ('அன்பு', 'hindu', 'male')]",1678,913,1239,820,None,None,None,"[('அம்மா', 'hindu', 'female', 1), ('மூர்த்தி', 'hindu', 'male', 6), ('கயல்', 'hindu', 'female', 11), ('சங்கர்', 'hindu', 'male', 1), ('கைலக்கா', 'hindu', 'female', 2), ('அண்ணி', 'hindu', 'female', 2), ('தேனி', 'hindu', 'male', 1), ('அண்ணன்', 'hindu', 'male', 2), ('அன்பு', 'hindu', 'male', 14)]"
ta,bIJLAMDkvxY,None,None,None,"[('சார்', 'hindu', 'male'), ('பிரியா', 'hindu', 'female'), ('அம்மா', 'hindu', 'female'), ('சமந்தி', 'hindu', 'female'), ('லாரி வண்டி', 'hindu', 'male'), ('டாக்டர்', 'hindu', 'male'), ('அர்ச்சனா', 'hindu', 'female'), ('மகேஸ்வரன்', 'hindu', 'male'), ('திருனா', 'hindu', 'male'), ('அப்பா', 'hindu', 'male'), ('நாரிக்காரன்', 'hindu', 'male'), ('சுதா', 'hindu', 'female'), ('ரியா', 'hindu', 'female')]",1404,783,969,692,None,None,None,"[('சார்', 'hindu', 'male', 3), ('பிரியா', 'hindu', 'female', 8), ('அம்மா', 'hindu', 'female', 23), ('சமந்தி', 'hindu', 'female', 1), ('லாரி வண்டி', 'hindu', 'male', 1), ('டாக்டர்', 'hindu', 'male', 8), ('அர்ச்சனா', 'hindu', 'female', 5), ('மகேஸ்வரன்', 'hindu', 'male', 1), ('திருனா', 'hindu', 'male', 3), ('அப்பா', 'hindu', 'male', 3), ('நாரிக்காரன்', 'hindu', 'male', 1), ('சுதா', 'hindu', 'female', 7), ('ரியா', 'hindu', 'female', 14)]"
ta,bZsfyEveZpM,None,None,None,"[('சிமரத்னா', 'hindu', 'female'), ('லக்ஷ்மி பிரபா', 'hindu', 'female'), ('ராணி', 'hindu', 'female'), ('புத்தகம்', 'hindu', 'male'), ('யக்ஷா', 'hindu', 'female'), ('தர்ஷினி', 'hindu', 'female'), ('அரவிந்த்', 'hindu', 'male'), ('யஷோதா', 'hindu', 'female'), ('எக்ஸ்ட்ரா', 'hindu', 'male'), ('சுபாஷ்', 'hindu', 'male'), ('சுல்தான்', 'hindu', 'male')]",944,559,668,490,None,None,None,"[('சிமரத்னா', 'hindu', 'female', 2), ('லக்ஷ்மி பிரபா', 'hindu', 'female', 3), ('ராணி', 'hindu', 'female', 1), ('புத்தகம்', 'hindu', 'male', 1), ('யக்ஷா', 'hindu', 'female', 3), ('தர்ஷினி', 'hindu', 'female', 18), ('அரவிந்த்', 'hindu', 'male', 4), ('யஷோதா', 'hindu', 'female', 1), ('எக்ஸ்ட்ரா', 'hindu', 'male', 3), ('சுபாஷ்', 'hindu', 'male', 5), ('சுல்தான்', 'hindu', 'male', 2)]"
ta,bfJS1GUFj4M,None,None,None,"[('பொன்னி', 'hindu', 'female'), ('மந்திரவாதி', 'hindu', 'male'), ('சின்ராஸ்', 'hindu', 'male'), ('பூர்ணிமா', 'hindu', 'female'), ('ராசபாண்டி', 'hindu', 'male'), ('கமலா', 'hindu', 'female'), ('முத்தையா', 'hindu', 'male'), ('சரவணன்', 'hindu', 'male'), ('துளசி', 'hindu', 'female')]",2022,1130,1464,1017,None,None,None,"[('பொன்னி', 'hindu', 'female', 18), ('மந்திரவாதி', 'hindu', 'male', 6), ('சின்ராஸ்', 'hindu', 'male', 4), ('பூர்ணிமா', 'hindu', 'female', 1), ('ராசபாண்டி', 'hindu', 'male', 1), ('கமலா', 'hindu', 'female', 4), ('முத்தையா', 'hindu', 'male', 1), ('சரவணன்', 'hindu', 'male', 5), ('துளசி', 'hindu', 'female', 2)]"
ta,bh8W9QjRE6U,None,None,None,"[('பத்மா', 'hindu', 'female'), ('மீனா', 'hindu', 'female'), ('கோபி', 'hindu', 'male'), ('தொன்னை', 'hindu', 'female'), ('ஜேஆர்', 'hindu', 'male'), ('ராஜ்', 'hindu', 'male'), ('சவிதா', 'hindu', 'female'), ('கண்ணன்', 'hindu', 'male'), ('அத்தாசி', 'hindu', 'male'), ('சூர்யா', 'hindu', 'male'), ('மல்லிகா', 'hindu', 'female')]",2192,1164,1651,1057,None,None,None,"[('பத்மா', 'hindu', 'female', 3), ('மீனா', 'hindu', 'female', 4), ('கோபி', 'hindu', 'male', 13), ('தொன்னை', 'hindu', 'female', 2), ('ஜேஆர்', 'hindu', 'male', 1), ('ராஜ்', 'hindu', 'male', 1), ('சவிதா', 'hindu', 'female', 4), ('கண்ணன்', 'hindu', 'male', 1), ('அத்தாசி', 'hindu', 'male', 1), ('சூர்யா', 'hindu', 'male', 24), ('மல்லிகா', 'hindu', 'female', 1)]"
ta,cYJjjqaVk1M,None,None,None,"[('சார்', 'hindu', 'male'), ('அம்மா', 'hindu', 'female'), ('மீனா', 'hindu', 'female'), ('மாப்பிள்ளை', 'hindu', 'male'), ('செல்லத்தாய்', 'hindu', 'female'), ('அத்தன்', 'hindu', 'male'), ('ஐயா', 'hindu', 'male'), ('சங்கரபாண்டி', 'hindu', 'male'), ('மாமா', 'hindu', 'male'), ('ராசு', 'hindu', 'male'), ('சின்ராசு', 'hindu', 'male'), ('ராஜபாண்டி', 'hindu', 'male'), ('குமரேசன்', 'hindu', 'male'), ('மகமாயி', 'hindu', 'female'), ('துளசி', 'hindu', 'female')]",2020,1069,1456,968,None,None,None,"[('சார்', 'hindu', 'male', 34), ('அம்மா', 'hindu', 'female', 7), ('மீனா', 'hindu', 'female', 1), ('மாப்பிள்ளை', 'hindu', 'male', 3), ('செல்லத்தாய்', 'hindu', 'female', 1), ('அத்தன்', 'hindu', 'male', 2), ('ஐயா', 'hindu', 'male', 8), ('சங்கரபாண்டி', 'hindu', 'male', 1), ('மாமா', 'hindu', 'male', 23), ('ராசு', 'hindu', 'male', 3), ('சின்ராசு', 'hindu', 'male', 1), ('ராஜபாண்டி', 'hindu', 'male', 3), ('குமரேசன்', 'hindu', 'male', 1), ('மகமாயி', 'hindu', 'female', 3), ('துளசி', 'hindu', 'female', 12)]"
ta,dPOpk8Tksbo,None,None,None,"[('அம்மா', 'hindu', 'female'), ('அர்ஷன்', 'hindu', 'male'), ('அப்பா', 'hindu', 'male'), ('இன்ஸ்பெக்டர்', 'hindu', 'male'), ('ஹர்ஷன்', 'hindu', 'male'), ('வர்ஷன்', 'hindu', 'male'), ('ரஞ்சித்', 'hindu', 'male'), ('சந்த்', 'hindu', 'male'), ('மாமா', 'hindu', 'male'), ('கேசவ்', 'hindu', 'male'), ('பிரவீன்', 'hindu', 'male'), ('ஆர்த்தி', 'hindu', 'female')]",2136,1044,1547,944,None,None,None,"[('அம்மா', 'hindu', 'female', 4), ('அர்ஷன்', 'hindu', 'male', 5), ('அப்பா', 'hindu', 'male', 4), ('இன்ஸ்பெக்டர்', 'hindu', 'male', 6), ('ஹர்ஷன்', 'hindu', 'male', 4), ('வர்ஷன்', 'hindu', 'male', 1), ('ரஞ்சித்', 'hindu', 'male', 13), ('சந்த்', 'hindu', 'male', 1), ('மாமா', 'hindu', 'male', 7), ('கேசவ்', 'hindu', 'male', 3), ('பிரவீன்', 'hindu', 'male', 2), ('ஆர்த்தி', 'hindu', 'female', 9)]"
ta,dxidfns-Bjs,None,None,None,"[('சார்', 'hindu', 'male'), ('பிரியா', 'hindu', 'female'), ('அம்மா', 'hindu', 'female'), ('திருநாவுக்கரசு', 'hindu', 'male'), ('ரவி', 'hindu', 'male'), ('மாப்பிள்ளை', 'hindu', 'male'), ('அர்ச்சனா', 'hindu', 'female'), ('அப்பா', 'hindu', 'male'), ('ஆண்டி', 'hindu', 'male'), ('சாமி', 'hindu', 'male'), ('டேய்', 'hindu', 'male'), ('ஈஸ்வரி', 'hindu', 'female'), ('மகேஷ்', 'hindu', 'male'), ('பூர்ணா', 'hindu', 'female'), ('மாமா', 'hindu', 'male')]",1687,896,1229,811,None,None,None,"[('சார்', 'hindu', 'male', 2), ('பிரியா', 'hindu', 'female', 28), ('அம்மா', 'hindu', 'female', 15), ('திருநாவுக்கரசு', 'hindu', 'male', 1), ('ரவி', 'hindu', 'male', 3), ('மாப்பிள்ளை', 'hindu', 'male', 4), ('அர்ச்சனா', 'hindu', 'female', 6), ('அப்பா', 'hindu', 'male', 6), ('ஆண்டி', 'hindu', 'male', 2), ('சாமி', 'hindu', 'male', 4), ('டேய்', 'hindu', 'male', 6), ('ஈஸ்வரி', 'hindu', 'female', 4), ('மகேஷ்', 'hindu', 'male', 6), ('பூர்ணா', 'hindu', 'female', 4), ('மாமா', 'hindu', 'male', 5)]"
ta,ePyLoSFm49g,None,None,None,"[('பஞ்சாயத்து', 'hindu', 'male'), ('அம்மா', 'hindu', 'female'), ('மாப்பிள்ளை', 'hindu', 'male'), ('மவன்', 'hindu', 'male'), ('அப்பா', 'hindu', 'male'), ('தங்கச்சி', 'hindu', 'female'), ('அண்ணன்', 'hindu', 'male'), ('ராஜபண்டி', 'hindu', 'male'), ('கமலா', 'hindu', 'female'), ('மனைவி', 'hindu', 'female'), ('பூர்ணிமா', 'hindu', 'female'), ('மாமா', 'hindu', 'male'), ('துளசி', 'hindu', 'female')]",1943,1009,1349,879,None,None,None,"[('பஞ்சாயத்து', 'hindu', 'male', 4), ('அம்மா', 'hindu', 'female', 3), ('மாப்பிள்ளை', 'hindu', 'male', 4), ('மவன்', 'hindu', 'male', 1), ('அப்பா', 'hindu', 'male', 5), ('தங்கச்சி', 'hindu', 'female', 30), ('அண்ணன்', 'hindu', 'male', 4), ('ராஜபண்டி', 'hindu', 'male', 2), ('கமலா', 'hindu', 'female', 1), ('மனைவி', 'hindu', 'female', 1), ('பூர்ணிமா', 'hindu', 'female', 2), ('மாமா', 'hindu', 'male', 38), ('துளசி', 'hindu', 'female', 3)]"
ta,eRMAiKIgqHA,None,None,None,"[('அபி', 'hindu', 'female'), ('கவுன்சிலர்', 'hindu', 'male'), ('சர்குணத்தக்கா', 'hindu', 'female'), ('மேகலா', 'hindu', 'female'), ('மணி', 'hindu', 'male'), ('கண்மணி', 'hindu', 'female'), ('ஐயரு', 'hindu', 'male'), ('குலதெய்வம்', 'hindu', 'male'), ('சொந்தக்காரங்க', 'hindu', 'male'), ('ஷாலினி', 'hindu', 'female'), ('ராஜலட்சுமி', 'hindu', 'female'), ('கீதா', 'hindu', 'female'), ('திவ்யா', 'hindu', 'female'), ('மாப்பிள்ளை', 'hindu', 'male'), ('அத்த', 'hindu', 'male'), ('இன்ஸ்பெக்டர்', 'hindu', 'male'), ('ஆகாஷ்', 'hindu', 'male'), ('சவிதா', 'hindu', 'female'), ('பாட்டி', 'hindu', 'female'), ('மாமா', 'hindu', 'male'), ('கோபி', 'hindu', 'male'), ('வரிஷா', 'hindu', 'female'), ('அக்கா', 'hindu', 'female'), ('பெரியப்பா', 'hindu', 'male'), ('செழியன்', 'hindu', 'male')]",1871,1061,1407,971,None,None,None,"[('அபி', 'hindu', 'female', 1), ('கவுன்சிலர்', 'hindu', 'male', 1), ('சர்குணத்தக்கா', 'hindu', 'female', 1), ('மேகலா', 'hindu', 'female', 1), ('மணி', 'hindu', 'male', 9), ('கண்மணி', 'hindu', 'female', 6), ('ஐயரு', 'hindu', 'male', 1), ('குலதெய்வம்', 'hindu', 'male', 2), ('சொந்தக்காரங்க', 'hindu', 'male', 2), ('ஷாலினி', 'hindu', 'female', 1), ('ராஜலட்சுமி', 'hindu', 'female', 1), ('கீதா', 'hindu', 'female', 1), ('திவ்யா', 'hindu', 'female', 8), ('மாப்பிள்ளை', 'hindu', 'male', 1), ('அத்த', 'hindu', 'male', 2), ('இன்ஸ்பெக்டர்', 'hindu', 'male', 3), ('ஆகாஷ்', 'hindu', 'male', 2), ('சவிதா', 'hindu', 'female', 4), ('பாட்டி', 'hindu', 'female', 2), ('மாமா', 'hindu', 'male', 7), ('கோபி', 'hindu', 'male', 2), ('வரிஷா', 'hindu', 'female', 1), ('அக்கா', 'hindu', 'female', 5), ('பெரியப்பா', 'hindu', 'male', 1), ('செழியன்', 'hindu', 'male', 1)]"
ta,eYz-Co8F0E4,None,None,None,"[('அம்மா', 'hindu', 'female'), ('வீரபாண்டி', 'hindu', 'male'), ('திர்த்தி', 'hindu', 'female'), ('கீர்த்தி', 'hindu', 'female'), ('கேசவன்', 'hindu', 'male'), ('செல்வம்', 'hindu', 'male'), ('குடஷேகர்', 'hindu', 'male'), ('சித்தி', 'hindu', 'female'), ('சித்தப்பா', 'hindu', 'male'), ('அக்கா', 'hindu', 'female'), ('பாட்டி', 'hindu', 'female'), ('மாமன்', 'hindu', 'male'), ('மச்சான்', 'hindu', 'male'), ('மாமா', 'hindu', 'male'), ('பெரியவன்', 'hindu', 'male')]",1637,849,1110,756,None,None,None,"[('அம்மா', 'hindu', 'female', 3), ('வீரபாண்டி', 'hindu', 'male', 1), ('திர்த்தி', 'hindu', 'female', 1), ('கீர்த்தி', 'hindu', 'female', 12), ('கேசவன்', 'hindu', 'male', 2), ('செல்வம்', 'hindu', 'male', 6), ('குடஷேகர்', 'hindu', 'male', 1), ('சித்தி', 'hindu', 'female', 3), ('சித்தப்பா', 'hindu', 'male', 1), ('அக்கா', 'hindu', 'female', 7), ('பாட்டி', 'hindu', 'female', 1), ('மாமன்', 'hindu', 'male', 1), ('மச்சான்', 'hindu', 'male', 6), ('மாமா', 'hindu', 'male', 6), ('பெரியவன்', 'hindu', 'male', 1)]"
ta,eq_WMWCwwSA,None,None,None,"[('ஆோோ', 'hindu', 'male'), ('ஆம்', 'hindu', 'male'), ('ம்', 'hindu', 'female'), ('ஆ', 'hindu', 'male')]",10,5,3,2,None,None,None,"[('ஆோோ', 'hindu', 'male', 1), ('ஆம்', 'hindu', 'male', 2), ('ம்', 'hindu', 'female', 3), ('ஆ', 'hindu', 'male', 6)]"
ta,fPntzGB_Vpo,None,None,None,"[('அம்மா', 'hindu', 'female'), ('கயல்', 'hindu', 'female'), ('ராசாத்தி', 'hindu', 'female'), ('அமைச்சர் ஆறுமுகசாமி', 'hindu', 'male'), ('தலைவர்', 'hindu', 'male'), ('அக்கா', 'hindu', 'female'), ('பாண்டியா', 'hindu', 'male'), ('மேடம்', 'hindu', 'female'), ('பிள்ளையார்', 'hindu', 'male'), ('முருகன்', 'hindu', 'male'), ('தம்பி', 'hindu', 'male'), ('ஷிவா', 'hindu', 'male'), ('மாதுவா', 'hindu', 'female')]",1530,796,1072,718,None,None,None,"[('அம்மா', 'hindu', 'female', 11), ('கயல்', 'hindu', 'female', 1), ('ராசாத்தி', 'hindu', 'female', 15), ('அமைச்சர் ஆறுமுகசாமி', 'hindu', 'male', 1), ('தலைவர்', 'hindu', 'male', 1), ('அக்கா', 'hindu', 'female', 1), ('பாண்டியா', 'hindu', 'male', 4), ('மேடம்', 'hindu', 'female', 5), ('பிள்ளையார்', 'hindu', 'male', 7), ('முருகன்', 'hindu', 'male', 1), ('தம்பி', 'hindu', 'male', 13), ('ஷிவா', 'hindu', 'male', 2), ('மாதுவா', 'hindu', 'female', 1)]"
ta,fr5UKMTY_5Y,None,None,None,"[('பட்டர் பிஸ்கட்', 'hindu', 'male'), ('லட்சுமி', 'hindu', 'female'), ('சித்தி', 'hindu', 'female'), ('மேடம்', 'hindu', 'female'), ('பஞ்சு', 'hindu', 'male'), ('தேஜா', 'hindu', 'female'), ('மகாராஜன்', 'hindu', 'male'), ('கொண்டி தோப்பு குமாரன்', 'hindu', 'male')]",1494,795,1059,706,None,None,None,"[('பட்டர் பிஸ்கட்', 'hindu', 'male', 5), ('லட்சுமி', 'hindu', 'female', 1), ('சித்தி', 'hindu', 'female', 3), ('மேடம்', 'hindu', 'female', 10), ('பஞ்சு', 'hindu', 'male', 10), ('தேஜா', 'hindu', 'female', 2), ('மகாராஜன்', 'hindu', 'male', 1), ('கொண்டி தோப்பு குமாரன்', 'hindu', 'male', 1)]"
