Language,Video ID,Controversial Topics (LLM),Derogatory Words (LLM),Derogatory Words (dictionary),Person names,Transcript word count,Transcript unique word count,Transcript non-stopword count,Transcript unique non-stop word count,Derogatory words (dictionary) word count,Derogatory words (LLM) word count,Controversial topics (LLM) word count,Person names word count
hi,E6qaVay905Q,None,None,"भक्त्त , ठुला, भक्त","[('शत्रानी', 'hindu', 'female'), ('द्वारकाधीश', 'hindu', 'male'), ('आचार्य', 'hindu', 'male'), ('महाराज', 'hindu', 'male'), ('चारवा', 'hindu', 'unisex'), ('राधा', 'hindu', 'female'), ('कान्हा', 'hindu', 'unknown'), ('देवी', 'hindu', 'unknown'), ('रुक्मिणी', 'hindu', 'female'), ('शुभ मेहरा', 'hindu', 'male'), ('महाराजा भीमक', 'hindu', 'male'), ('स्वामी', 'hindu', 'female')]",1781,472,693,325,"[('भक्त्त', 1), ('ठुला', 1), ('भक्त', 6)]",None,None,"[('शत्रानी', 'hindu', 'female', 1), ('द्वारकाधीश', 'hindu', 'male', 11), ('आचार्य', 'hindu', 'male', 2), ('महाराज', 'hindu', 'male', 4), ('चारवा', 'hindu', 'unisex', 1), ('राधा', 'hindu', 'female', 16), ('कान्हा', 'hindu', 'unknown', 14), ('देवी', 'hindu', 'unknown', 10), ('रुक्मिणी', 'hindu', 'female', 1), ('शुभ मेहरा', 'hindu', 'male', 1), ('महाराजा भीमक', 'hindu', 'male', 1), ('स्वामी', 'hindu', 'female', 4)]"
hi,E86Mm8VKSH8,None,None,"ठुला, दल्ला", ,1670,570,668,394,"[('ठुला', 1), ('दल्ला', 1)]",None,None,[]
hi,ET7JLZxhhu0,None,None,None,"[('ख़ुदा', 'hindu', 'male'), ('मैं', 'hindu', 'female'), ('हम', 'hindu', 'female')]",4,4,1,1,None,None,None,"[('ख़ुदा', 'hindu', 'male', 1), ('मैं', 'hindu', 'female', 1), ('हम', 'hindu', 'female', 1)]"
hi,FX9jQOjRB3k,None,None,"अपशगुनी, नपुंसक , ठुला, नपुंसक, अछूत, नाटा ","[('असुरेश्वर', 'hindu', 'female'), ('देवर्षी', 'hindu', 'unisex'), ('प्रभु', 'hindu', 'unisex'), ('उषा', 'hindu', 'female'), ('पिताश्री', 'hindu', 'unknown'), ('भूतनाथ', 'hindu', 'female'), ('सुरेश', 'hindu', 'female'), ('महामंत्री कुभाण', 'hindu', 'female'), ('चित्रलेखा', 'hindu', 'female'), ('महाराज', 'hindu', 'male'), ('नारायण', 'hindu', 'male'), ('देवी', 'hindu', 'unknown'), ('द्वारपाल', 'hindu', 'male'), ('मायासुर', 'hindu', 'male'), ('अनिरुद्ध', 'hindu', 'female')]",3123,807,1385,631,"[('अपशगुनी', 1), ('नपुंसक', 1), ('ठुला', 1), ('नपुंसक', 1), ('अछूत', 1), ('नाटा', 1)]",None,None,"[('असुरेश्वर', 'hindu', 'female', 9), ('देवर्षी', 'hindu', 'unisex', 7), ('प्रभु', 'hindu', 'unisex', 12), ('उषा', 'hindu', 'female', 19), ('पिताश्री', 'hindu', 'unknown', 7), ('भूतनाथ', 'hindu', 'female', 1), ('सुरेश', 'hindu', 'female', 15), ('महामंत्री कुभाण', 'hindu', 'female', 1), ('चित्रलेखा', 'hindu', 'female', 16), ('महाराज', 'hindu', 'male', 23), ('नारायण', 'hindu', 'male', 11), ('देवी', 'hindu', 'unknown', 4), ('द्वारपाल', 'hindu', 'male', 2), ('मायासुर', 'hindu', 'male', 3), ('अनिरुद्ध', 'hindu', 'female', 23)]"
hi,G1mA22I-jac,None,None,"ठुला, घंटा","[('करण सिंह', 'hindu', 'female'), ('पुंज', 'hindu', 'unisex'), ('पूर्वी', 'hindu', 'female'), ('बुआ', 'hindu', 'female'), ('मोहन', 'hindu', 'unknown'), ('मौत', 'hindu', 'unknown'), ('सविता', 'hindu', 'female'), ('भगवान', 'hindu', 'male'), ('डीके', 'hindu', 'unknown'), ('बाबा', 'hindu', 'unisex'), ('आरोही', 'hindu', 'female'), ('अर्जुन', 'hindu', 'female'), ('सीडी', 'hindu', 'unknown'), ('गंगा राय', 'hindu', 'unknown')]",1756,594,677,416,"[('ठुला', 1), ('घंटा', 1)]",None,None,"[('करण सिंह', 'hindu', 'female', 1), ('पुंज', 'hindu', 'unisex', 1), ('पूर्वी', 'hindu', 'female', 1), ('बुआ', 'hindu', 'female', 3), ('मोहन', 'hindu', 'unknown', 3), ('मौत', 'hindu', 'unknown', 4), ('सविता', 'hindu', 'female', 1), ('भगवान', 'hindu', 'male', 4), ('डीके', 'hindu', 'unknown', 1), ('बाबा', 'hindu', 'unisex', 4), ('आरोही', 'hindu', 'female', 3), ('अर्जुन', 'hindu', 'female', 15), ('सीडी', 'hindu', 'unknown', 7), ('गंगा राय', 'hindu', 'unknown', 1)]"
hi,GuLN0reMS70,None,None,"मोटी , ठुला, भाइये, मोटा","[('ऋषभ', 'hindu', 'male'), ('महेश पापा', 'hindu', 'unknown'), ('राखी', 'hindu', 'female'), ('नताशा', 'hindu', 'female'), ('करीना', 'hindu', 'female'), ('प्रीता लूथरा', 'hindu', 'female'), ('करण लूथरा', 'hindu', 'unknown'), ('पृथ्वी', 'hindu', 'female')]",2529,669,884,485,"[('मोटी', 3), ('ठुला', 1), ('भाइये', 1), ('मोटा', 1)]",None,None,"[('ऋषभ', 'hindu', 'male', 1), ('महेश पापा', 'hindu', 'unknown', 11), ('राखी', 'hindu', 'female', 2), ('नताशा', 'hindu', 'female', 1), ('करीना', 'hindu', 'female', 2), ('प्रीता लूथरा', 'hindu', 'female', 1), ('करण लूथरा', 'hindu', 'unknown', 2), ('पृथ्वी', 'hindu', 'female', 4)]"
hi,HCMtK0yQGoA,None,None,"अपशगुनी, कटवा, चोर, भक्त, बिहारी , भाइये, नपुंसक , नपुंसक, अछूत, ठुला, भक्त्त ","[('तुकाराम', 'hindu', 'female'), ('शनिदेव', 'hindu', 'female'), ('राधेश्याम', 'hindu', 'female'), ('सुलक्षणा', 'hindu', 'female'), ('बाबा', 'hindu', 'unisex'), ('मामा', 'hindu', 'female'), ('बंजारा', 'hindu', 'unisex'), ('सेठ', 'hindu', 'unknown')]",2223,656,940,490,"[('अपशगुनी', 1), ('कटवा', 1), ('चोर', 1), ('भक्त', 8), ('बिहारी', 1), ('भाइये', 1), ('नपुंसक', 1), ('नपुंसक', 1), ('अछूत', 1), ('ठुला', 1), ('भक्त्त', 1)]",None,None,"[('तुकाराम', 'hindu', 'female', 5), ('शनिदेव', 'hindu', 'female', 18), ('राधेश्याम', 'hindu', 'female', 2), ('सुलक्षणा', 'hindu', 'female', 6), ('बाबा', 'hindu', 'unisex', 6), ('मामा', 'hindu', 'female', 1), ('बंजारा', 'hindu', 'unisex', 1), ('सेठ', 'hindu', 'unknown', 3)]"
hi,H_rw54-a3qc,None,None,"ठुला, भक्त, भाइये, भक्त्त ","[('शत्रुघ्न', 'hindu', 'female'), ('दुर्वासा', 'hindu', 'male'), ('महर्षि अतिबल', 'hindu', 'female'), ('जगदीश्वर', 'hindu', 'male'), ('लक्ष्मीकांत', 'hindu', 'unknown'), ('विष्णु', 'hindu', 'unknown'), ('महाकाल', 'hindu', 'female'), ('हनुमान', 'hindu', 'male'), ('लक्ष्मण', 'hindu', 'male'), ('श्री राम', 'hindu', 'female'), ('सुमंत्र', 'hindu', 'unisex'), ('नारायण', 'hindu', 'male'), ('ब्रह्मा', 'hindu', 'female'), ('शांताकरम', 'hindu', 'male'), ('भरत', 'hindu', 'unisex')]",2027,661,933,515,"[('ठुला', 1), ('भक्त', 3), ('भाइये', 1), ('भक्त्त', 1)]",None,None,"[('शत्रुघ्न', 'hindu', 'female', 1), ('दुर्वासा', 'hindu', 'male', 4), ('महर्षि अतिबल', 'hindu', 'female', 1), ('जगदीश्वर', 'hindu', 'male', 2), ('लक्ष्मीकांत', 'hindu', 'unknown', 1), ('विष्णु', 'hindu', 'unknown', 3), ('महाकाल', 'hindu', 'female', 2), ('हनुमान', 'hindu', 'male', 1), ('लक्ष्मण', 'hindu', 'male', 11), ('श्री राम', 'hindu', 'female', 14), ('सुमंत्र', 'hindu', 'unisex', 3), ('नारायण', 'hindu', 'male', 2), ('ब्रह्मा', 'hindu', 'female', 4), ('शांताकरम', 'hindu', 'male', 1), ('भरत', 'hindu', 'unisex', 2)]"
hi,Hk1CZ-edQD4,None,None,"चूत, ठुला, भाइये","[('प्रज्ञा', 'hindu', 'female'), ('दीशा', 'hindu', 'female'), ('तनू', 'hindu', 'female'), ('इंस्पेक्टर', 'hindu', 'male'), ('रवि', 'hindu', 'male'), ('अलिया', 'muslim', 'female'), ('मोहम्मद', 'muslim', 'female'), ('अभी', 'hindu', 'unknown'), ('किंग', 'hindu', 'male'), ('मिस्टर सिं', 'hindu', 'female')]",2741,764,995,535,"[('चूत', 1), ('ठुला', 1), ('भाइये', 1)]",None,None,"[('प्रज्ञा', 'hindu', 'female', 10), ('दीशा', 'hindu', 'female', 1), ('तनू', 'hindu', 'female', 1), ('इंस्पेक्टर', 'hindu', 'male', 1), ('रवि', 'hindu', 'male', 1), ('अलिया', 'muslim', 'female', 1), ('मोहम्मद', 'muslim', 'female', 1), ('अभी', 'hindu', 'unknown', 14), ('किंग', 'hindu', 'male', 2), ('मिस्टर सिं', 'hindu', 'female', 2)]"
hi,HoDcUXb_w7c,None,None,"ठुला, चोर, चुटिया","[('सिद्धि जी', 'hindu', 'unisex'), ('दीदी', 'hindu', 'female'), ('परम', 'hindu', 'female'), ('जीना', 'hindu', 'unknown'), ('अक्षत', 'hindu', 'male'), ('चुटकी', 'hindu', 'unknown'), ('मिसेस गीता', 'hindu', 'unknown'), ('दुर्गा जी', 'hindu', 'female'), ('मिस्टर अग्रवाल', 'hindu', 'unknown'), ('सिद्धि', 'hindu', 'female'), ('गुड्डन', 'hindu', 'female'), ('दादी', 'hindu', 'female'), ('अग्रवाल जी', 'hindu', 'unknown')]",1957,603,720,418,"[('ठुला', 1), ('चोर', 1), ('चुटिया', 1)]",None,None,"[('सिद्धि जी', 'hindu', 'unisex', 1), ('दीदी', 'hindu', 'female', 1), ('परम', 'hindu', 'female', 1), ('जीना', 'hindu', 'unknown', 1), ('अक्षत', 'hindu', 'male', 1), ('चुटकी', 'hindu', 'unknown', 2), ('मिसेस गीता', 'hindu', 'unknown', 1), ('दुर्गा जी', 'hindu', 'female', 2), ('मिस्टर अग्रवाल', 'hindu', 'unknown', 2), ('सिद्धि', 'hindu', 'female', 3), ('गुड्डन', 'hindu', 'female', 1), ('दादी', 'hindu', 'female', 5), ('अग्रवाल जी', 'hindu', 'unknown', 1)]"
hi,IEK5v_ihcdc,None,चुड़ल,ठुला,"[('माही', 'hindu', 'female'), ('जोगी', 'hindu', 'unknown'), ('माई', 'hindu', 'unisex'), ('रूपा', 'hindu', 'female'), ('अमित', 'hindu', 'unknown'), ('पूनम', 'hindu', 'female'), ('डॉक्टर', 'hindu', 'female'), ('अवनीत', 'hindu', 'female'), ('बेबी', 'hindu', 'unisex')]",1865,595,674,409,"[('ठुला', 1)]","[('चुड़ल', 1)]",None,"[('माही', 'hindu', 'female', 3), ('जोगी', 'hindu', 'unknown', 5), ('माई', 'hindu', 'unisex', 2), ('रूपा', 'hindu', 'female', 3), ('अमित', 'hindu', 'unknown', 2), ('पूनम', 'hindu', 'female', 1), ('डॉक्टर', 'hindu', 'female', 3), ('अवनीत', 'hindu', 'female', 6), ('बेबी', 'hindu', 'unisex', 10)]"
hi,IvBebRYGo98,None,None,"घंटा, भाइये","[('मिस्टर अर्नव', 'hindu', 'male'), ('बेटा', 'hindu', 'unknown'), ('बपली', 'hindu', 'female'), ('अमली', 'hindu', 'unknown'), ('खुशी जी', 'hindu', 'female'), ('आकाश', 'hindu', 'female'), ('छोटे', 'hindu', 'unisex'), ('मांसी', 'christian', 'female')]",874,317,317,189,"[('घंटा', 1), ('भाइये', 1)]",None,None,"[('मिस्टर अर्नव', 'hindu', 'male', 1), ('बेटा', 'hindu', 'unknown', 5), ('बपली', 'hindu', 'female', 2), ('अमली', 'hindu', 'unknown', 1), ('खुशी जी', 'hindu', 'female', 2), ('आकाश', 'hindu', 'female', 3), ('छोटे', 'hindu', 'unisex', 5), ('मांसी', 'christian', 'female', 1)]"
hi,Iy0v0_p1bVY,None,None,"कटवा, ठुला, गरीब, भाइये, नाटा ","[('जीविका', 'hindu', 'female'), ('शलोक', 'hindu', 'unknown'), ('ब्बू', 'hindu', 'female'), ('मां', 'hindu', 'female'), ('दीप', 'hindu', 'unisex'), ('चाचू', 'hindu', 'female'), ('जीजू', 'hindu', 'male'), ('विराट', 'hindu', 'unknown'), ('सुरेश', 'hindu', 'female'), ('चाची', 'hindu', 'female'), ('भाई', 'hindu', 'male'), ('दी', 'hindu', 'female'), ('मानवी', 'hindu', 'female'), ('भाभी', 'hindu', 'female'), ('बीजी', 'hindu', 'unisex'), ('बुआ', 'hindu', 'female')]",1629,557,688,382,"[('कटवा', 1), ('ठुला', 1), ('गरीब', 1), ('भाइये', 1), ('नाटा', 1)]",None,None,"[('जीविका', 'hindu', 'female', 9), ('शलोक', 'hindu', 'unknown', 1), ('ब्बू', 'hindu', 'female', 1), ('मां', 'hindu', 'female', 3), ('दीप', 'hindu', 'unisex', 1), ('चाचू', 'hindu', 'female', 12), ('जीजू', 'hindu', 'male', 1), ('विराट', 'hindu', 'unknown', 1), ('सुरेश', 'hindu', 'female', 1), ('चाची', 'hindu', 'female', 4), ('भाई', 'hindu', 'male', 10), ('दी', 'hindu', 'female', 26), ('मानवी', 'hindu', 'female', 4), ('भाभी', 'hindu', 'female', 8), ('बीजी', 'hindu', 'unisex', 2), ('बुआ', 'hindu', 'female', 2)]"
hi,J0UW868OG6M,None,None,ठुला,"[('वानर सेना', 'hindu', 'female'), ('गिरिवन', 'hindu', 'female'), ('रावण', 'hindu', 'male'), ('हनुमान', 'hindu', 'male'), ('राजा बाली', 'hindu', 'female'), ('धामिनी', 'hindu', 'female'), ('सूर्य देव', 'hindu', 'female'), ('शनि', 'hindu', 'unisex')]",1570,473,614,331,"[('ठुला', 1)]",None,None,"[('वानर सेना', 'hindu', 'female', 1), ('गिरिवन', 'hindu', 'female', 1), ('रावण', 'hindu', 'male', 13), ('हनुमान', 'hindu', 'male', 10), ('राजा बाली', 'hindu', 'female', 1), ('धामिनी', 'hindu', 'female', 1), ('सूर्य देव', 'hindu', 'female', 1), ('शनि', 'hindu', 'unisex', 22)]"
hi,JRM9U51kNXU,None,किन्नर,"ठुला, घंटा, भाइये","[('गुलाब', 'hindu', 'unisex'), ('राधिका', 'hindu', 'female'), ('हरमन', 'hindu', 'unisex'), ('सौम्या', 'hindu', 'female'), ('नौटंकी', 'hindu', 'unisex'), ('शक्ति', 'hindu', 'female'), ('समीर', 'hindu', 'male'), ('खुशी', 'hindu', 'female'), ('मामी', 'hindu', 'female'), ('डॉक्टर', 'hindu', 'female'), ('प्रीति', 'hindu', 'female'), ('बाजी', 'hindu', 'female')]",1692,561,623,390,"[('ठुला', 1), ('घंटा', 1), ('भाइये', 1)]","[('किन्नर', 7)]",None,"[('गुलाब', 'hindu', 'unisex', 3), ('राधिका', 'hindu', 'female', 1), ('हरमन', 'hindu', 'unisex', 1), ('सौम्या', 'hindu', 'female', 4), ('नौटंकी', 'hindu', 'unisex', 3), ('शक्ति', 'hindu', 'female', 5), ('समीर', 'hindu', 'male', 2), ('खुशी', 'hindu', 'female', 3), ('मामी', 'hindu', 'female', 2), ('डॉक्टर', 'hindu', 'female', 4), ('प्रीति', 'hindu', 'female', 1), ('बाजी', 'hindu', 'female', 2)]"
hi,JafGvYovJYw,None,None,"अछूत, ठुला, भक्त, भक्त्त ","[('पिताजी', 'hindu', 'female'), ('पुत्री', 'hindu', 'female'), ('शिव गणों की सेना', 'hindu', 'female'), ('महादेव', 'hindu', 'unknown'), ('बाणासुर', 'hindu', 'male'), ('अनिरुद्ध', 'hindu', 'female'), ('नंदी', 'hindu', 'female'), ('प्रदुमंच', 'hindu', 'unisex'), ('भगवान श्री कृष्ण', 'hindu', 'male'), ('बलराम जी', 'hindu', 'male'), ('गणेश जी', 'hindu', 'female'), ('देवी सत्यभामा', 'hindu', 'female')]",1281,458,548,332,"[('अछूत', 1), ('ठुला', 1), ('भक्त', 6), ('भक्त्त', 1)]",None,None,"[('पिताजी', 'hindu', 'female', 6), ('पुत्री', 'hindu', 'female', 1), ('शिव गणों की सेना', 'hindu', 'female', 1), ('महादेव', 'hindu', 'unknown', 10), ('बाणासुर', 'hindu', 'male', 1), ('अनिरुद्ध', 'hindu', 'female', 2), ('नंदी', 'hindu', 'female', 2), ('प्रदुमंच', 'hindu', 'unisex', 1), ('भगवान श्री कृष्ण', 'hindu', 'male', 1), ('बलराम जी', 'hindu', 'male', 2), ('गणेश जी', 'hindu', 'female', 2), ('देवी सत्यभामा', 'hindu', 'female', 1)]"
hi,K6y1oB_YPnI,None,None,"ठुला, घंटा, भाइये","[('मल्लिका', 'hindu', 'female'), ('किशन लाल', 'hindu', 'female'), ('सबीर', 'hindu', 'male'), ('गुलाब', 'hindu', 'unisex'), ('हरमन', 'hindu', 'unisex'), ('वीरन', 'hindu', 'male'), ('चमेली', 'hindu', 'female'), ('रोमा', 'hindu', 'female'), ('समीर', 'hindu', 'male'), ('खुशी', 'hindu', 'female'), ('वरुण', 'hindu', 'unisex'), ('गुरु जय ओम', 'hindu', 'female'), ('सोमना', 'hindu', 'female'), ('बलविंदर', 'hindu', 'male')]",1807,566,679,405,"[('ठुला', 1), ('घंटा', 1), ('भाइये', 1)]",None,None,"[('मल्लिका', 'hindu', 'female', 1), ('किशन लाल', 'hindu', 'female', 1), ('सबीर', 'hindu', 'male', 1), ('गुलाब', 'hindu', 'unisex', 5), ('हरमन', 'hindu', 'unisex', 7), ('वीरन', 'hindu', 'male', 3), ('चमेली', 'hindu', 'female', 2), ('रोमा', 'hindu', 'female', 1), ('समीर', 'hindu', 'male', 2), ('खुशी', 'hindu', 'female', 2), ('वरुण', 'hindu', 'unisex', 1), ('गुरु जय ओम', 'hindu', 'female', 1), ('सोमना', 'hindu', 'female', 2), ('बलविंदर', 'hindu', 'male', 1)]"
hi,LVM764WmMDI,None,None,ठुला,"[('कर्मफल दाता', 'hindu', 'male'), ('कालचक्र', 'hindu', 'male'), ('दंड', 'hindu', 'unknown'), ('मायाझाल', 'hindu', 'female'), ('महादेव', 'hindu', 'unknown'), ('रावण', 'hindu', 'male'), ('नारायण', 'hindu', 'male'), ('इंद्रदेव', 'hindu', 'male'), ('राहु', 'hindu', 'female'), ('केतु', 'hindu', 'female'), ('ग्रहों की ऊर्जा', 'hindu', 'unknown'), ('नाना श्री', 'hindu', 'female'), ('शनि', 'hindu', 'unisex')]",1266,431,498,296,"[('ठुला', 1)]",None,None,"[('कर्मफल दाता', 'hindu', 'male', 2), ('कालचक्र', 'hindu', 'male', 1), ('दंड', 'hindu', 'unknown', 9), ('मायाझाल', 'hindu', 'female', 1), ('महादेव', 'hindu', 'unknown', 6), ('रावण', 'hindu', 'male', 7), ('नारायण', 'hindu', 'male', 2), ('इंद्रदेव', 'hindu', 'male', 1), ('राहु', 'hindu', 'female', 1), ('केतु', 'hindu', 'female', 1), ('ग्रहों की ऊर्जा', 'hindu', 'unknown', 1), ('नाना श्री', 'hindu', 'female', 1), ('शनि', 'hindu', 'unisex', 22)]"
hi,LgyFdfwbews,None,None,"ठुला, घंटा, भाइये","[('ऋषभ', 'hindu', 'male'), ('मा', 'hindu', 'female'), ('महेश', 'hindu', 'unknown'), ('करण', 'hindu', 'male'), ('राखी', 'hindu', 'female'), ('प्रीता', 'hindu', 'female'), ('अमित', 'hindu', 'unknown'), ('समीर', 'hindu', 'male'), ('पृथ्वी', 'hindu', 'female')]",2445,706,906,506,"[('ठुला', 1), ('घंटा', 1), ('भाइये', 1)]",None,None,"[('ऋषभ', 'hindu', 'male', 2), ('मा', 'hindu', 'female', 47), ('महेश', 'hindu', 'unknown', 7), ('करण', 'hindu', 'male', 3), ('राखी', 'hindu', 'female', 3), ('प्रीता', 'hindu', 'female', 11), ('अमित', 'hindu', 'unknown', 1), ('समीर', 'hindu', 'male', 1), ('पृथ्वी', 'hindu', 'female', 18)]"
hi,McRSGIHIVwE,None,None,"कटवा, ठुला, भाइये, भक्त","[('प्रभु', 'hindu', 'unisex'), ('मुरारी', 'hindu', 'unknown'), ('अहंकारी', 'hindu', 'female'), ('श्री कृष्ण', 'hindu', 'male'), ('भगवान', 'hindu', 'male'), ('कामाख्या', 'hindu', 'female'), ('जय', 'hindu', 'unisex'), ('कामदेव', 'hindu', 'male'), ('गणेश', 'hindu', 'male'), ('क्षमा', 'hindu', 'female'), ('आशीर्वाद', 'hindu', 'unisex'), ('देवी', 'hindu', 'unknown'), ('ब्रह्मा', 'hindu', 'female'), ('नमस्ते', 'hindu', 'female'), ('सत्यभामा', 'hindu', 'female'), ('विघ्नहर्ता', 'hindu', 'male'), ('विनाश', 'hindu', 'male'), ('नरकासुर', 'hindu', 'male')]",1804,591,748,422,"[('कटवा', 1), ('ठुला', 1), ('भाइये', 1), ('भक्त', 1)]",None,None,"[('प्रभु', 'hindu', 'unisex', 29), ('मुरारी', 'hindu', 'unknown', 5), ('अहंकारी', 'hindu', 'female', 1), ('श्री कृष्ण', 'hindu', 'male', 9), ('भगवान', 'hindu', 'male', 1), ('कामाख्या', 'hindu', 'female', 5), ('जय', 'hindu', 'unisex', 10), ('कामदेव', 'hindu', 'male', 2), ('गणेश', 'hindu', 'male', 10), ('क्षमा', 'hindu', 'female', 1), ('आशीर्वाद', 'hindu', 'unisex', 1), ('देवी', 'hindu', 'unknown', 3), ('ब्रह्मा', 'hindu', 'female', 1), ('नमस्ते', 'hindu', 'female', 1), ('सत्यभामा', 'hindu', 'female', 1), ('विघ्नहर्ता', 'hindu', 'male', 1), ('विनाश', 'hindu', 'male', 1), ('नरकासुर', 'hindu', 'male', 1)]"
hi,N70ONoHQEM0,None,None,"नौकरानी, कटवा, नौकर, ठुला, भाइये","[('कजरी', 'hindu', 'female'), ('राजव जी', 'hindu', 'female'), ('विक्रम बाबू', 'hindu', 'unknown'), ('हुकुमसा', 'hindu', 'female'), ('नंदनी दीदी', 'hindu', 'female'), ('बुबक', 'hindu', 'unknown'), ('रानी', 'hindu', 'female'), ('जय सिं', 'hindu', 'male'), ('डॉक्टर साहब', 'hindu', 'female'), ('चंपा दीदी', 'hindu', 'female'), ('भाभी सा', 'hindu', 'female')]",2742,721,1001,518,"[('नौकरानी', 1), ('कटवा', 1), ('नौकर', 2), ('ठुला', 1), ('भाइये', 1)]",None,None,"[('कजरी', 'hindu', 'female', 6), ('राजव जी', 'hindu', 'female', 1), ('विक्रम बाबू', 'hindu', 'unknown', 4), ('हुकुमसा', 'hindu', 'female', 1), ('नंदनी दीदी', 'hindu', 'female', 1), ('बुबक', 'hindu', 'unknown', 1), ('रानी', 'hindu', 'female', 8), ('जय सिं', 'hindu', 'male', 3), ('डॉक्टर साहब', 'hindu', 'female', 3), ('चंपा दीदी', 'hindu', 'female', 1), ('भाभी सा', 'hindu', 'female', 9)]"
hi,NAJn0ETuBd0,None,None,None,"[('आनंद', 'hindu', 'unisex'), ('योगेश', 'hindu', 'male'), ('लाला', 'hindu', 'male'), ('आशा', 'hindu', 'female')]",6,6,2,2,None,None,None,"[('आनंद', 'hindu', 'unisex', 1), ('योगेश', 'hindu', 'male', 1), ('लाला', 'hindu', 'male', 1), ('आशा', 'hindu', 'female', 1)]"
hi,NKCX-QSAo_I,None,None,ठुला,"[('कर्मफल दाता', 'hindu', 'male'), ('दंड', 'hindu', 'unknown'), ('रावण', 'hindu', 'male'), ('महादेव', 'hindu', 'unknown'), ('कर्म फल दाता शनि', 'hindu', 'female'), ('माया', 'hindu', 'female'), ('नानाजी', 'hindu', 'male'), ('अंतर', 'hindu', 'unisex'), ('सत', 'hindu', 'unknown'), ('अमृत', 'hindu', 'unisex'), ('दिलक', 'hindu', 'unisex'), ('मैं', 'hindu', 'female'), ('आत्मफल', 'hindu', 'unisex'), ('काल चक्र', 'hindu', 'female'), ('आत्मा', 'hindu', 'female'), ('शनि', 'hindu', 'unisex')]",1316,442,513,304,"[('ठुला', 1)]",None,None,"[('कर्मफल दाता', 'hindu', 'male', 4), ('दंड', 'hindu', 'unknown', 7), ('रावण', 'hindu', 'male', 6), ('महादेव', 'hindu', 'unknown', 2), ('कर्म फल दाता शनि', 'hindu', 'female', 1), ('माया', 'hindu', 'female', 2), ('नानाजी', 'hindu', 'male', 1), ('अंतर', 'hindu', 'unisex', 7), ('सत', 'hindu', 'unknown', 5), ('अमृत', 'hindu', 'unisex', 1), ('दिलक', 'hindu', 'unisex', 1), ('मैं', 'hindu', 'female', 17), ('आत्मफल', 'hindu', 'unisex', 1), ('काल चक्र', 'hindu', 'female', 1), ('आत्मा', 'hindu', 'female', 1), ('शनि', 'hindu', 'unisex', 28)]"
hi,NKmzC-cXU2E,None,None,None,"[('महा अल्लाह ओम', 'hindu', 'unknown'), ('अल्लाह', 'muslim', 'female'), ('ओम', 'hindu', 'male')]",17,9,11,4,None,None,None,"[('महा अल्लाह ओम', 'hindu', 'unknown', 1), ('अल्लाह', 'muslim', 'female', 7), ('ओम', 'hindu', 'male', 1)]"
hi,NW5NC4z-mac,None,None,"कटवा, नौकर, ठुला, भाइये","[('बगल वाली पारुल की मौसेरी बहन', 'hindu', 'female'), ('मां', 'hindu', 'female'), ('अधीरा', 'hindu', 'female'), ('बेटा', 'hindu', 'unknown'), ('रवि', 'hindu', 'male'), ('कल्याणी', 'hindu', 'female'), ('पापा', 'hindu', 'male'), ('सार्थक', 'hindu', 'unisex'), ('मामा', 'hindu', 'female'), ('देवी', 'hindu', 'unknown'), ('भैया', 'hindu', 'unknown'), ('फूलन देवी', 'hindu', 'female'), ('सृष्टि', 'hindu', 'female'), ('अंकल जी', 'hindu', 'male')]",2782,840,1123,622,"[('कटवा', 1), ('नौकर', 1), ('ठुला', 1), ('भाइये', 1)]",None,None,"[('बगल वाली पारुल की मौसेरी बहन', 'hindu', 'female', 1), ('मां', 'hindu', 'female', 17), ('अधीरा', 'hindu', 'female', 1), ('बेटा', 'hindu', 'unknown', 1), ('रवि', 'hindu', 'male', 1), ('कल्याणी', 'hindu', 'female', 6), ('पापा', 'hindu', 'male', 3), ('सार्थक', 'hindu', 'unisex', 11), ('मामा', 'hindu', 'female', 1), ('देवी', 'hindu', 'unknown', 4), ('भैया', 'hindu', 'unknown', 2), ('फूलन देवी', 'hindu', 'female', 1), ('सृष्टि', 'hindu', 'female', 5), ('अंकल जी', 'hindu', 'male', 1)]"
hi,O5gO3eVVvkk,None,None,"अछूत, ठुला, भाइये, कटवा","[('नागिन', 'hindu', 'female'), ('आदि नागिन', 'hindu', 'female'), ('भगवान भोलेनाथ', 'hindu', 'male'), ('विराज', 'hindu', 'unknown'), ('बानी', 'hindu', 'female'), ('परमवंत', 'hindu', 'male'), ('जय', 'hindu', 'unisex'), ('शुक्ला', 'hindu', 'female'), ('दक्ष', 'hindu', 'male'), ('सपेरा बाबा', 'hindu', 'male'), ('तपेश', 'hindu', 'unknown')]",2694,759,1049,555,"[('अछूत', 1), ('ठुला', 1), ('भाइये', 1), ('कटवा', 1)]",None,None,"[('नागिन', 'hindu', 'female', 9), ('आदि नागिन', 'hindu', 'female', 1), ('भगवान भोलेनाथ', 'hindu', 'male', 1), ('विराज', 'hindu', 'unknown', 5), ('बानी', 'hindu', 'female', 5), ('परमवंत', 'hindu', 'male', 1), ('जय', 'hindu', 'unisex', 7), ('शुक्ला', 'hindu', 'female', 8), ('दक्ष', 'hindu', 'male', 1), ('सपेरा बाबा', 'hindu', 'male', 1), ('तपेश', 'hindu', 'unknown', 2)]"
